,Unnamed: 0,Age,Job,Credit amount,Duration,Purpose_car,Purpose_domestic appliances,Purpose_education,Purpose_furniture/equipment,Purpose_gambling,Purpose_radio/TV,Purpose_repairs,Purpose_vacation/others,Sex_male,Housing_own,Housing_rent,Savings_moderate,Savings_quite rich,Savings_rich,Risk_bad,Check_moderate,Check_quite rich,Check_rich,Age_cat_Young,Age_cat_Adult,Age_cat_Senior
840,840,52,3,7.665284718471351,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
841,841,20,2,7.620214770574455,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
842,842,36,2,7.937017489515454,9,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
843,843,21,1,7.161622002939187,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
844,844,47,1,7.104144092987527,18,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
845,845,60,2,7.716906135298388,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
846,846,58,1,5.953243334287785,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
847,847,42,2,7.583247524303362,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
848,848,36,1,7.360103972989152,21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
849,849,20,1,7.907651594711089,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
850,850,40,3,7.213768308118642,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0
851,851,32,1,6.836259277277067,6,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0
852,852,23,2,7.273786317844895,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
853,853,36,1,8.352554369474591,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
854,854,31,2,7.928406026180535,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
855,855,32,2,8.259199362666282,24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
856,856,45,2,7.753194269884341,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
857,857,30,2,6.822197390620491,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
858,858,34,1,7.515889085215125,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
859,859,28,3,8.116417072794205,36,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
860,860,23,2,7.150701457592526,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
861,861,22,2,7.947325027016463,24,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
862,862,74,3,8.417593826193484,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
863,863,50,2,7.890208213109961,36,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
864,864,33,2,7.62608275807238,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
865,865,45,2,7.170119543449628,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
866,866,22,2,6.608000625296087,12,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
867,867,48,1,7.122866658599083,10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
868,868,29,2,8.118802996980035,21,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
869,869,22,2,8.197538739721184,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
870,870,22,2,7.4999765409521215,18,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
871,871,48,3,9.40951904583656,48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
872,872,27,3,9.122273893107732,60,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
873,873,37,2,8.209580483475577,6,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
874,874,21,2,8.14351740579748,30,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
875,875,49,1,6.461468176353717,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
876,876,27,2,8.20303024171486,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
877,877,32,2,7.333023014386481,18,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
878,878,38,2,8.272315147956022,48,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
879,879,22,2,7.527255919373784,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
880,880,65,2,7.8632667240095735,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
881,881,35,2,7.590346945602565,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
882,882,41,2,7.65728279297819,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
883,883,29,2,7.270312886079025,9,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0
884,884,36,2,8.304494897963567,42,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
885,885,64,1,8.251142139090751,9,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
886,886,28,2,8.205218426395412,24,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
887,887,44,2,7.347943823148687,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
888,888,23,2,7.275172319452771,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
889,889,19,2,7.590852123688581,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
890,890,25,1,7.2115567333138015,24,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
891,891,47,2,7.239214973779806,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
892,892,28,2,7.226936018493289,24,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
893,893,21,2,9.658417870888224,60,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
894,894,34,2,7.30854279753919,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
895,895,26,2,8.382518288089635,42,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
896,896,27,0,6.620073206530356,18,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
897,897,38,1,7.176254532017144,15,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0
898,898,40,3,8.438799123988225,15,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0
899,899,33,2,7.523481312573497,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
900,900,32,3,7.539027055823995,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
901,901,27,2,8.984693690443855,36,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
902,902,32,2,8.430109084509125,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
903,903,26,2,7.234177179749849,12,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0
904,904,38,2,6.853299093186078,24,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
905,905,40,1,6.52795791762255,12,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
906,906,50,3,8.919453168575453,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
907,907,37,1,7.561121589530238,12,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
908,908,45,2,7.741967899820685,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
909,909,42,3,8.997889450200717,36,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
910,910,35,2,7.76046702921342,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
911,911,22,2,8.287276755814599,14,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
912,912,41,1,6.78897174299217,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
913,913,37,2,9.232297539328226,48,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
914,914,28,2,8.347827345782498,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
915,915,41,2,8.757940876678804,18,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
916,916,23,2,7.167809184316444,12,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
917,917,23,2,6.802394763324311,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
918,918,50,2,7.714677473800927,21,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
919,919,35,3,6.956545443151569,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
920,920,50,1,6.953684210870537,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
921,921,27,3,8.750524669117937,24,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
922,922,34,2,8.159374736775426,30,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
923,923,27,2,8.19118600464279,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
924,924,43,2,8.48528964240323,12,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
925,925,47,2,8.012018239159062,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
926,926,27,1,8.328209491748732,24,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
927,927,31,2,8.655562860681009,36,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
928,928,42,3,9.246286498749653,60,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
929,929,24,2,7.640123172695364,6,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
930,930,41,1,7.855544677915663,21,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
931,931,26,3,8.41847721847708,30,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
932,932,33,2,8.546751993657782,24,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
933,933,24,2,8.629628620746026,72,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
934,934,64,1,7.776535028185241,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
935,935,26,2,7.2813856635702825,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
936,936,56,2,7.338238150065589,6,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
937,937,37,2,7.731492029245684,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
938,938,33,2,7.298445101508147,15,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
939,939,47,2,8.537583881063972,24,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
940,940,31,1,9.19593714166544,36,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
941,941,34,2,8.783702698635217,60,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
942,942,27,2,7.205635176410364,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
943,943,30,2,7.959275960116396,36,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
944,944,35,2,7.920446505142607,9,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
945,945,31,2,8.202756381655638,12,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
946,946,25,2,6.882437470997847,15,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
947,947,25,1,7.875119281040293,15,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
948,948,29,2,7.971085753505607,24,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
949,949,44,1,8.458716261657262,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
950,950,28,2,7.7336835707759,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
951,951,50,2,7.119635638017636,6,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
952,952,29,2,7.005789019253503,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
953,953,38,0,6.8308742346461795,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
954,954,24,2,7.495541943884256,18,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
955,955,40,3,7.552237287560802,15,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
956,956,29,1,7.023758954738443,12,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
957,957,46,2,8.753213480544126,48,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
958,958,47,2,7.227662498728654,24,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
959,959,41,2,7.8252452914317745,30,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0
960,960,32,2,7.8351837552667485,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
961,961,35,2,8.579980179515003,15,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
962,962,24,2,8.788745881938135,48,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0
963,963,25,2,7.99598047476376,12,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
964,964,25,2,7.095064377287131,9,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
965,965,37,1,7.658227526161352,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
966,966,32,3,6.444131256700441,18,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
967,967,35,2,7.088408778675395,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
968,968,46,3,7.814399633804487,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
969,969,25,1,7.037027614686276,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
970,970,27,3,9.54873932271967,60,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0
971,971,63,2,8.935377071932177,30,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
972,972,40,2,8.031710375322042,30,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
973,973,32,3,7.316548177182976,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
974,974,31,2,8.054522609537294,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
975,975,31,2,8.723882104658486,20,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0
976,976,34,3,7.198183577101943,9,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0
977,977,24,2,6.07073772800249,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0
978,978,24,1,7.113142108707088,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
979,979,66,1,6.672032945461067,9,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
980,980,21,2,7.851661177889265,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
981,981,41,1,5.521460917862246,6,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
982,982,47,1,7.182352111885263,15,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
983,983,25,2,7.540090320145325,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
984,984,59,2,8.766550149546351,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
985,985,36,2,7.150701457592526,24,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0
986,986,33,2,8.764521909518802,24,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
987,987,21,1,7.594381242551817,24,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
988,988,44,1,6.633318433280377,8,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
989,989,28,2,7.864419904994565,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
990,990,37,2,8.125630988477065,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
991,991,29,0,8.29154650988391,36,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
992,992,23,3,9.355306142226368,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
993,993,35,1,8.384804003370492,18,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
994,994,45,3,8.818926087090677,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
995,995,26,1,8.361708288575842,30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
996,996,32,2,7.751475318021456,24,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
997,997,23,1,6.954638864880987,10,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
998,998,41,2,8.058327306580958,21,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
999,999,22,2,7.817222785508166,24,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
1000,1000,30,3,9.559517275737559,39,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1001,1001,28,1,7.493873886783559,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1002,1002,23,2,7.828436359157585,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1003,1003,37,1,7.149916836132109,12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1004,1004,26,2,8.565602330623925,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1005,1005,33,2,8.015987811027237,15,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1006,1006,49,2,6.059123195581797,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1007,1007,23,1,6.883462586413092,18,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1008,1008,23,1,6.734591659972948,12,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1009,1009,25,2,8.660600654710967,30,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1010,1010,55,2,7.349230824613334,12,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0
1011,1011,32,2,7.158513997329321,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1012,1012,74,0,7.1693500166706,6,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
1013,1013,39,2,7.147559271189454,15,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1014,1014,31,2,7.239214973779806,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1015,1015,35,2,6.53813982376767,12,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1016,1016,59,2,8.52615293278771,15,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1017,1017,24,2,7.66105638236183,18,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1018,1018,24,1,7.7025561132685825,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1019,1019,30,3,9.447781227991216,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
1020,1020,27,2,7.809135398120538,24,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0
1021,1021,40,1,7.051855622955894,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1022,1022,31,1,8.041734711487537,30,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1023,1023,31,2,7.972810784121404,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1024,1024,28,2,8.193400231952097,12,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
1025,1025,63,1,7.411556287811163,12,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1026,1026,26,2,7.941651252930556,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1027,1027,25,3,8.99528899055931,36,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1028,1028,36,3,8.094073148069352,21,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1029,1029,52,2,7.706612913964197,24,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
1030,1030,66,0,7.299797366758161,12,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
1031,1031,25,2,7.223295679562314,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1032,1032,37,2,8.170468578330674,36,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1033,1033,25,2,8.163086375583216,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1034,1034,38,3,8.650149418664864,36,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1035,1035,67,2,8.261526448396468,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1036,1036,25,2,8.503702601233739,39,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
1037,1037,60,2,7.570443252057374,24,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1038,1038,31,1,7.251344983372214,12,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
1039,1039,23,1,6.728628613084702,12,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0
1040,1040,60,3,8.774622220696997,20,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
1041,1041,35,1,7.57095858316901,18,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0
1042,1042,40,2,7.891704659330107,22,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0
1043,1043,38,2,7.919719760924575,48,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1044,1044,50,2,8.736168065858228,48,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
1045,1045,27,2,8.699181359308954,40,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
1046,1046,39,2,7.080026499922591,21,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
1047,1047,41,3,8.750366278367625,24,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
1048,1048,27,2,7.107425474110705,6,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1049,1049,51,2,7.969703583278656,24,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
